"type","R.est"
"Non-MDR Ural",0.789358211502649
"Non-MDR Ural",0.737038197437408
"Non-MDR Ural",0.784840056696976
"Non-MDR Ural",0.718350642045971
"Non-MDR Ural",0.760277175793219
"Non-MDR Ural",0.797956985141076
"Non-MDR Ural",0.745019151608594
"Non-MDR Ural",0.772862831584736
"Non-MDR Ural",0.696534367798606
"Non-MDR Ural",0.780061402805384
"Non-MDR Ural",0.816309589504422
"Non-MDR Ural",0.787618791524013
"Non-MDR Ural",0.769382165640029
"Non-MDR Ural",0.786410274901758
"Non-MDR Ural",0.80396620789233
"Non-MDR Ural",0.759345901966688
"Non-MDR Ural",0.768744398550987
"Non-MDR Ural",0.689902696605061
"Non-MDR Ural",0.717146484498098
"Non-MDR Ural",0.788400748785546
"Non-MDR Ural",0.708627649952219
"Non-MDR Ural",0.875701919507881
"Non-MDR Ural",0.763163306911046
"Non-MDR Ural",0.749772930434342
"Non-MDR Ural",0.808954983591399
"Non-MDR Ural",0.6822486379783
"Non-MDR Ural",0.773980868093056
"Non-MDR Ural",0.776162423234913
"Non-MDR Ural",0.747511812872627
"Non-MDR Ural",0.768447446098989
"Non-MDR Ural",0.765345443075306
"Non-MDR Ural",0.821073007370734
"Non-MDR Ural",0.77101919975876
"Non-MDR Ural",0.797844385310583
"Non-MDR Ural",0.79307513050292
"Non-MDR Ural",0.81683712075702
"Non-MDR Ural",0.776357813966461
"Non-MDR Ural",0.65044297481643
"Non-MDR Ural",0.70522559545953
"Non-MDR Ural",0.746910406954524
"Non-MDR Ural",0.77300011219737
"Non-MDR Ural",0.691173449017218
"Non-MDR Ural",0.754468454679921
"Non-MDR Ural",0.762052173970711
"Non-MDR Ural",0.741882933725466
"Non-MDR Ural",0.74316403461071
"Non-MDR Ural",0.729659100258836
"Non-MDR Ural",0.733088481697538
"Non-MDR Ural",0.744983854700326
"Non-MDR Ural",0.804500923081249
"Non-MDR Ural",0.814854434028759
"Non-MDR Ural",0.839768925305827
"Non-MDR Ural",0.840468857269653
"Non-MDR Ural",0.762162918584563
"Non-MDR Ural",0.808862996326892
"Non-MDR Ural",0.809247062550067
"Non-MDR Ural",0.712781371701505
"Non-MDR Ural",0.809330488008395
"Non-MDR Ural",0.833638702428406
"Non-MDR Ural",0.855575109255922
"Non-MDR Ural",0.846785993147649
"Non-MDR Ural",0.747292981202486
"Non-MDR Ural",0.725063145976915
"Non-MDR Ural",0.785847737994879
"Non-MDR Ural",0.845126201731215
"Non-MDR Ural",0.804150656213351
"Non-MDR Ural",0.82595903903907
"Non-MDR Ural",0.811092159961636
"Non-MDR Ural",0.774844170136673
"Non-MDR Ural",0.800649764787654
"Non-MDR Ural",0.807233119415771
"Non-MDR Ural",0.803871547923396
"Non-MDR Ural",0.886123319531881
"Non-MDR Ural",0.797023544081752
"Non-MDR Ural",0.87034354621472
"Non-MDR Ural",0.809817085410902
"Non-MDR Ural",0.833091260273779
"Non-MDR Ural",0.709101780159012
"Non-MDR Ural",0.747601725867063
"Non-MDR Ural",0.732394120272333
"Non-MDR Ural",0.780894153689519
"Non-MDR Ural",0.832870833373279
"Non-MDR Ural",0.762979334201833
"Non-MDR Ural",0.790848503889581
"Non-MDR Ural",0.78563056264565
"Non-MDR Ural",0.780107612646768
"Non-MDR Ural",0.813384019339637
"Non-MDR Ural",0.728807961334996
"Non-MDR Ural",0.77191891376352
"Non-MDR Ural",0.757602579842023
"Non-MDR Ural",0.855468946596963
"Non-MDR Ural",0.773902916903185
"Non-MDR Ural",0.781167457186956
"Non-MDR Ural",0.808812706836385
"Non-MDR Ural",0.853227039446887
"Non-MDR Ural",0.81646255420586
"Non-MDR Ural",0.801675122082031
"Non-MDR Ural",0.750232542708423
"Non-MDR Ural",0.815002186137208
"Non-MDR Ural",0.775235480060623
"Non-MDR Ural",0.769277245352495
"Non-MDR Ural",0.782191066098495
"Non-MDR Ural",0.811564516248162
"Non-MDR Ural",0.799703273630322
"Non-MDR Ural",0.771721636990291
"Non-MDR Ural",0.85797223190439
"Non-MDR Ural",0.813190777172402
"Non-MDR Ural",0.849640543350343
"Non-MDR Ural",0.770726895467419
"Non-MDR Ural",0.711023071098009
"Non-MDR Ural",0.79166789924691
"Non-MDR Ural",0.801722564437472
"Non-MDR Ural",0.734063399532558
"Non-MDR Ural",0.824408136397298
"Non-MDR Ural",0.859440037297525
"Non-MDR Ural",0.849614191705707
"Non-MDR Ural",0.835262372820922
"Non-MDR Ural",0.826044752157954
"Non-MDR Ural",0.818891796443698
"Non-MDR Ural",0.740983763152932
"Non-MDR Ural",0.778015429326947
"Non-MDR Ural",0.782092724991006
"Non-MDR Ural",0.75128411590213
"Non-MDR Ural",0.835437900899223
"Non-MDR Ural",0.777907243951288
"Non-MDR Ural",0.907439164708279
"Non-MDR Ural",0.797637349871188
"Non-MDR Ural",0.9002351920527
"Non-MDR Ural",0.7829222435688
"Non-MDR Ural",0.804213236755653
"Non-MDR Ural",0.823988110282836
"Non-MDR Ural",0.795340986113595
"Non-MDR Ural",0.659213790036887
"Non-MDR Ural",0.773782588428397
"Non-MDR Ural",0.762239091425135
"Non-MDR Ural",0.765782625823896
"Non-MDR Ural",0.618178480128166
"Non-MDR Ural",0.802251082909155
"Non-MDR Ural",0.757208693095258
"Non-MDR Ural",0.808535848451039
"Non-MDR Ural",0.839922095835188
"Non-MDR Ural",0.818107448901066
"Non-MDR Ural",0.725562668969321
"Non-MDR Ural",0.799191053751217
"Non-MDR Ural",0.771309068493121
"Non-MDR Ural",0.843189284545691
"Non-MDR Ural",0.889967887375648
"Non-MDR Ural",0.804495105779467
"Non-MDR Ural",0.784635080884472
"Non-MDR Ural",0.781944186274409
"Non-MDR Ural",0.813511719786167
"Non-MDR Ural",0.75595982827025
"Non-MDR Ural",0.792738735254813
"Non-MDR Ural",0.797435161235381
"Non-MDR Ural",0.887554247778704
"Non-MDR Ural",0.80474879559821
"Non-MDR Ural",0.835286199435813
"Non-MDR Ural",0.823784917785161
"Non-MDR Ural",0.792269574972303
"Non-MDR Ural",0.794387240755023
"Non-MDR Ural",0.860797920198087
"Non-MDR Ural",0.8636376504115
"Non-MDR Ural",0.715273282832425
"Non-MDR Ural",0.79660445778598
"Non-MDR Ural",0.805304931011706
"Non-MDR Ural",0.766378930050684
"Non-MDR Ural",0.832017590578517
"Non-MDR Ural",0.781600595247236
"Non-MDR Ural",0.769392666530431
"Non-MDR Ural",0.874243785972691
"Non-MDR Ural",0.8208118489637
"Non-MDR Ural",0.84869655789728
"Non-MDR Ural",0.758931160724474
"Non-MDR Ural",0.845952035935613
"Non-MDR Ural",0.774430500531958
"Non-MDR Ural",0.671477061147087
"Non-MDR Ural",0.728080240771296
"Non-MDR Ural",0.725684709520331
"Non-MDR Ural",0.700465795135279
"Non-MDR Ural",0.785799496695938
"Non-MDR Ural",0.770546357342219
"Non-MDR Ural",0.784790959565043
"Non-MDR Ural",0.843848474801821
"Non-MDR Ural",0.764400434026917
"Non-MDR Ural",0.837556499996502
"Non-MDR Ural",0.83700045106404
"Non-MDR Ural",0.815585342364533
"Non-MDR Ural",0.825012166207047
"Non-MDR Ural",0.847589789147911
"Non-MDR Ural",0.753768331148838
"Non-MDR Ural",0.754005390588971
"Non-MDR Ural",0.83937974058026
"Non-MDR Ural",0.790760460044818
"Non-MDR Ural",0.753075739127808
"Non-MDR Ural",0.73464712560644
"Non-MDR Ural",0.783560707992251
"Non-MDR Ural",0.760669041716275
"Non-MDR Ural",0.785217882582974
"Non-MDR Ural",0.782076077494809
"Non-MDR Ural",0.820379400577843
"Non-MDR Ural",0.738404251839901
"Non-MDR Ural",0.709982853754304
"Non-MDR Ural",0.695043090874034
"Non-MDR Ural",0.749947181716988
"Non-MDR Ural",0.728692288929087
"Non-MDR Ural",0.841939901271053
"Non-MDR Ural",0.700515989045461
"Non-MDR Ural",0.866257686584557
"Non-MDR Ural",0.78813670076595
"Non-MDR Ural",0.749269320741187
"Non-MDR Ural",0.84344826249738
"Non-MDR Ural",0.751209289605799
"Non-MDR Ural",0.835232536289366
"Non-MDR Ural",0.827400145108375
"Non-MDR Ural",0.816870949227702
"Non-MDR Ural",0.786365876876138
"Non-MDR Ural",0.777523152655666
"Non-MDR Ural",0.787445131253211
"Non-MDR Ural",0.797739056273605
"Non-MDR Ural",0.865639540164654
"Non-MDR Ural",0.779690215689028
"Non-MDR Ural",0.755900629401082
"Non-MDR Ural",0.853474863685935
"Non-MDR Ural",0.848084862732274
"Non-MDR Ural",0.789346969891977
"Non-MDR Ural",0.777632924992412
"Non-MDR Ural",0.707310492128847
"Non-MDR Ural",0.847618518403678
"Non-MDR Ural",0.803440865702579
"Non-MDR Ural",0.711218121013257
"Non-MDR Ural",0.764823608381568
"Non-MDR Ural",0.771656472310795
"Non-MDR Ural",0.881612248411892
"Non-MDR Ural",0.880335252026129
"Non-MDR Ural",0.809733791208344
"Non-MDR Ural",0.755924931242537
"Non-MDR Ural",0.786105134990953
"Non-MDR Ural",0.747237774587034
"Non-MDR Ural",0.697996635871783
"Non-MDR Ural",0.833306268707844
"Non-MDR Ural",0.847597040958918
"Non-MDR Ural",0.761997590573715
"Non-MDR Ural",0.841227102230967
"Non-MDR Ural",0.737492474130696
"Non-MDR Ural",0.838225069005708
"Non-MDR Ural",0.827570995257334
"Non-MDR Ural",0.81230693328759
"Non-MDR Ural",0.785141857394504
"Non-MDR Ural",0.749800198616159
"Non-MDR Ural",0.776234289678956
"Non-MDR Ural",0.6917431827254
"Non-MDR Ural",0.844529331146968
"Non-MDR Ural",0.783349028128144
"Non-MDR Ural",0.816410123096306
"Non-MDR Ural",0.774080549024415
"Non-MDR Ural",0.807916377124552
"Non-MDR Ural",0.824082871846065
"Non-MDR Ural",0.707241131696813
"Non-MDR Ural",0.746432776565137
"Non-MDR Ural",0.831355927987062
"Non-MDR Ural",0.753447814488125
"Non-MDR Ural",0.833866408058604
"Non-MDR Ural",0.761329514449853
"Non-MDR Ural",0.702440188223503
"Non-MDR Ural",0.831035785708608
"Non-MDR Ural",0.629967342576053
"Non-MDR Ural",0.781138589976942
"Non-MDR Ural",0.805832036989816
"Non-MDR Ural",0.864160578092559
"Non-MDR Ural",0.756993970789948
"Non-MDR Ural",0.805713537273396
"Non-MDR Ural",0.872436999016584
"Non-MDR Ural",0.79123126161101
"Non-MDR Ural",0.823044365902031
"Non-MDR Ural",0.725007406925085
"Non-MDR Ural",0.826282574164632
"Non-MDR Ural",0.837797652732914
"Non-MDR Ural",0.829627272938709
"Non-MDR Ural",0.760935502388413
"Non-MDR Ural",0.775701544250013
"Non-MDR Ural",0.801104688455785
"Non-MDR Ural",0.733194078918633
"Non-MDR Ural",0.743987761648737
"Non-MDR Ural",0.804187577389245
"Non-MDR Ural",0.873445870174718
"Non-MDR Ural",0.837574075660296
"Non-MDR Ural",0.783010095262924
"Non-MDR Ural",0.812923849501289
"Non-MDR Ural",0.834851885168302
"Non-MDR Ural",0.873652828826701
"Non-MDR Ural",0.823119183330531
"Non-MDR Ural",0.772831391821994
"Non-MDR Ural",0.709513897780076
"Non-MDR Ural",0.809835342272893
"Non-MDR Ural",0.761974390714148
"Non-MDR Ural",0.823769990465275
"Non-MDR Ural",0.827957192605587
"Non-MDR Ural",0.753289909438036
"Non-MDR Ural",0.806576533327193
"Non-MDR Ural",0.736475347910538
"Non-MDR Ural",0.783512900083767
"Non-MDR Ural",0.764440557924808
"Non-MDR Ural",0.788677921374593
"Non-MDR Ural",0.860845732219679
"Non-MDR Ural",0.820145102830678
"Non-MDR Ural",0.746008735581081
"Non-MDR Ural",0.719070165258056
"Non-MDR Ural",0.63896578362547
"Non-MDR Ural",0.771507522593286
"Non-MDR Ural",0.71524512382284
"Non-MDR Ural",0.898004275305601
"Non-MDR Ural",0.903854836016415
"Non-MDR Ural",0.89527068562045
"Non-MDR Ural",0.876034703381257
"Non-MDR Ural",0.848879535786487
"Non-MDR Ural",0.946452042766136
"Non-MDR Ural",0.87885927768666
"Non-MDR Ural",0.750867380798784
"Non-MDR Ural",0.731449469528269
"Non-MDR Ural",0.69932569255256
"Non-MDR Ural",0.598959531619815
"Non-MDR Ural",0.722124278123054
"Non-MDR Ural",0.731285447973578
"Non-MDR Ural",0.735173221094689
"Non-MDR Ural",0.837910051255315
"Non-MDR Ural",0.908958978085764
"Non-MDR Ural",0.812356665741768
"Non-MDR Ural",0.669620076395786
"Non-MDR Ural",0.796354232586787
"Non-MDR Ural",0.699641126116642
"Non-MDR Ural",0.843688723423505
"Non-MDR Ural",0.717566057933338
"Non-MDR Ural",0.726950600106365
"Non-MDR Ural",0.590811310626984
"Non-MDR Ural",0.861264545778007
"Non-MDR Ural",0.85143889101918
"Non-MDR Ural",0.740616417133243
"Non-MDR Ural",0.728588935205004
"Non-MDR Ural",0.72116896563976
"Non-MDR Ural",0.827528850496483
"Non-MDR Ural",0.809800798279141
"Non-MDR Ural",0.865868921790613
"Non-MDR Ural",0.81179573285359
"Non-MDR Ural",0.808468664084742
"Non-MDR Ural",0.679168126975658
"Non-MDR Ural",0.706569278837859
"Non-MDR Ural",0.769345159709095
"Non-MDR Ural",0.780452399849547
"Non-MDR Ural",0.74928143096542
"Non-MDR Ural",0.772316182267798
"Non-MDR Ural",0.8214056425271
"Non-MDR Ural",0.723804997211279
"Non-MDR Ural",0.782850797469496
"Non-MDR Ural",0.790553505513081
"Non-MDR Ural",0.667653299390788
"Non-MDR Ural",0.740517958111409
"Non-MDR Ural",0.641245515431533
"Non-MDR Ural",0.740390533872716
"Non-MDR Ural",0.723314848714012
"Non-MDR Ural",0.829895279229209
"Non-MDR Ural",0.736353426731032
"Non-MDR Ural",0.820747927823692
"Non-MDR Ural",0.739486834387856
"Non-MDR Ural",0.704774664479298
"Non-MDR Ural",0.739192308298784
"Non-MDR Ural",0.716298577070604
"Non-MDR Ural",0.793992928367445
"Non-MDR Ural",0.829315287919852
"Non-MDR Ural",0.628615129038998
"Non-MDR Ural",0.720493225886615
"Non-MDR Ural",0.790970990041377
"Non-MDR Ural",0.721357043783535
"Non-MDR Ural",0.735132731199249
"Non-MDR Ural",0.769284493477175
"Non-MDR Ural",0.691076738274697
"Non-MDR Ural",0.624721398717752
"Non-MDR Ural",0.77142931269381
"Non-MDR Ural",0.781207207270005
"Non-MDR Ural",0.787396375631453
"Non-MDR Ural",0.776663987278654
"Non-MDR Ural",0.826409680246604
"Non-MDR Ural",0.74839710497483
"Non-MDR Ural",0.722086982537969
"Non-MDR Ural",0.686490959930259
"Non-MDR Ural",0.751364304358796
"Non-MDR Ural",0.751116203586714
"Non-MDR Ural",0.673531463451475
"Non-MDR Ural",0.656298293202034
"Non-MDR Ural",0.698277506597157
"Non-MDR Ural",0.730822001027382
"Non-MDR Ural",0.776860820718067
"Non-MDR Ural",0.731471621854757
"Non-MDR Ural",0.701831476164488
"Non-MDR Ural",0.87088953589593
"Non-MDR Ural",0.781273676896404
"Non-MDR Ural",0.719057764282337
"Non-MDR Ural",0.698099790260954
"Non-MDR Ural",0.842466674917497
"Non-MDR Ural",0.758561589316772
"Non-MDR Ural",0.583368846563194
"Non-MDR Ural",0.800878103885123
"Non-MDR Ural",0.635662292600915
"Non-MDR Ural",0.753577519991071
"Non-MDR Ural",0.745372501249904
"Non-MDR Ural",0.716437995766245
"Non-MDR Ural",0.720536555683266
"Non-MDR Ural",0.697417569130428
"Non-MDR Ural",0.656510689072991
"Non-MDR Ural",0.782684126206656
"Non-MDR Ural",0.748956237127856
"Non-MDR Ural",0.712519477116426
"Non-MDR Ural",0.767689428417664
"Non-MDR Ural",0.845640939281189
"Non-MDR Ural",0.764949737743666
"Non-MDR Ural",0.769783670838115
"Non-MDR Ural",0.776947711374026
"Non-MDR Ural",0.8085335489407
"Non-MDR Ural",0.762055274836932
"Non-MDR Ural",0.760569916900037
"Non-MDR Ural",0.779128829194602
"Non-MDR Ural",0.756640227975815
"Non-MDR Ural",0.729827764827966
"Non-MDR Ural",0.758029952029312
"Non-MDR Ural",0.781446809626833
"Non-MDR Ural",0.844119794501177
"Non-MDR Ural",0.792123878783734
"Non-MDR Ural",0.723219949882436
"Non-MDR Ural",0.713613568021677
"Non-MDR Ural",0.699314681256694
"Non-MDR Ural",0.785708760439909
"Non-MDR Ural",0.752716452660222
"Non-MDR Ural",0.724285185414377
"Non-MDR Ural",0.745618133333266
"Non-MDR Ural",0.892676171223951
"Non-MDR Ural",0.817549750026698
"Non-MDR Ural",0.834276696021996
"Non-MDR Ural",0.829107449710968
"Non-MDR Ural",0.830640562241649
"Non-MDR Ural",0.780657692225962
"Non-MDR Ural",0.814140231468899
"Non-MDR Ural",0.72506929816865
"Non-MDR Ural",0.782101107958482
"Non-MDR Ural",0.777771709209166
"Non-MDR Ural",0.764732687837181
"Non-MDR Ural",0.797085852851115
"Non-MDR Ural",0.807895119615238
"Non-MDR Ural",0.786346791295557
"Non-MDR Ural",0.768776022147278
"Non-MDR Ural",0.840873633101546
"Non-MDR Ural",0.767888742286868
"Non-MDR Ural",0.738346254550578
"Non-MDR Ural",0.76695510778671
"Non-MDR Ural",0.731742426577848
"Non-MDR Ural",0.808091084707439
"Non-MDR Ural",0.761576546448758
"Non-MDR Ural",0.706122629797598
"Non-MDR Ural",0.719350302964605
"Non-MDR Ural",0.783716620640606
"Non-MDR Ural",0.69707089576712
"Non-MDR Ural",0.829181198613126
"Non-MDR Ural",0.940044462590749
"Non-MDR Ural",0.826876405891808
"Non-MDR Ural",0.815810956311772
"Non-MDR Ural",0.820587450194972
"Non-MDR Ural",0.772068723847218
"Non-MDR Ural",0.773127345415178
"Non-MDR Ural",0.715643924996658
"Non-MDR Ural",0.795964119007363
"Non-MDR Ural",0.823951010752715
"Non-MDR Ural",0.778787946439843
"Non-MDR Ural",0.726664365811252
"Non-MDR Ural",0.688955697496629
"Non-MDR Ural",0.742733839403371
"Non-MDR Ural",0.679626327406973
"Non-MDR Ural",0.764022521108101
"Non-MDR Ural",0.770689866818231
"Non-MDR Ural",0.73057237196044
"Non-MDR Ural",0.712027118394619
"Non-MDR Ural",0.70929657195361
"Non-MDR Ural",0.712824408764628
"Non-MDR Ural",0.698364816426676
"Non-MDR Ural",0.734873170286845
"Non-MDR Ural",0.811372279507123
"Non-MDR Ural",0.81937976783448
"Non-MDR Ural",0.836851089972109
"Non-MDR Ural",0.787355534901232
"Non-MDR Ural",0.76091587612873
"Non-MDR Ural",0.780254733754422
"Non-MDR Ural",0.747537826643469
"Non-MDR Ural",0.688231712761308
"Non-MDR Ural",0.763361075319784
"Non-MDR Ural",0.765280409045441
"Non-MDR Ural",0.692268474045688
"Non-MDR Ural",0.79337395313538
"Non-MDR Ural",0.724608117350166
"Non-MDR Ural",0.787459140381269
"Non-MDR Ural",0.662210642514312
"Non-MDR Ural",0.674238116010229
"Non-MDR Ural",0.870608158623194
"Non-MDR Ural",0.774863388725008
"Non-MDR Ural",0.80957865745166
"Non-MDR Ural",0.743750647505057
"Non-MDR Ural",0.790103214109551
"Non-MDR Ural",0.763238991474298
"Non-MDR Ural",0.739265748733894
"Non-MDR Ural",0.802898130279151
"Non-MDR Ural",0.817740317327402
"Non-MDR Ural",0.773657710322807
"Non-MDR Ural",0.77022001915642
"Non-MDR Ural",0.698381191794154
"Non-MDR Ural",0.744170788248754
"Non-MDR Ural",0.78293547822121
"Non-MDR Ural",0.758273627991233
"Non-MDR Ural",0.83619085360958
"Non-MDR Ural",0.757817131521045
"Non-MDR Ural",0.801153586388406
"Non-MDR Ural",0.772525125903395
"Non-MDR Ural",0.739462361684048
"Non-MDR Ural",0.725080279143294
"Non-MDR Ural",0.866649506789614
"Non-MDR Ural",0.865027379439185
"Non-MDR Ural",0.891908682753699
"Non-MDR Ural",0.837401877002074
"Non-MDR Ural",0.749288977497247
"Non-MDR Ural",0.722210609448021
"Non-MDR Ural",0.596241493464509
"Non-MDR Ural",0.817836275332919
"Non-MDR Ural",0.770556922065979
"Non-MDR Ural",0.770023256597313
"Non-MDR Ural",0.774984686854315
"Non-MDR Ural",0.796062419308279
"Non-MDR Ural",0.781510412254733
"Non-MDR Ural",0.785876361487594
"Non-MDR Ural",0.735574463190319
"Non-MDR Ural",0.746124373996177
"Non-MDR Ural",0.740233422243124
"Non-MDR Ural",0.772960312763765
"Non-MDR Ural",0.789800978087143
"Non-MDR Ural",0.646314925184952
"Non-MDR Ural",0.753771680897963
"Non-MDR Ural",0.72660742334544
"Non-MDR Ural",0.788202410555221
"Non-MDR Ural",0.743222950114122
"Non-MDR Ural",0.753860146478236
"Non-MDR Ural",0.731129358903904
"Non-MDR Ural",0.802327332343424
"Non-MDR Ural",0.808790802383825
"Non-MDR Ural",0.796980647770829
"Non-MDR Ural",0.728919701864207
"Non-MDR Ural",0.691449485845808
"Non-MDR Ural",0.686821980702064
"Non-MDR Ural",0.711075604463123
"Non-MDR Ural",0.733996444613042
"Non-MDR Ural",0.721864334141331
"Non-MDR Ural",0.740502491454347
"Non-MDR Ural",0.765915099118239
"Non-MDR Ural",0.75271754112941
"Non-MDR Ural",0.765317510908045
"Non-MDR Ural",0.8183170546674
"Non-MDR Ural",0.739788195384893
"Non-MDR Ural",0.584840889895886
"Non-MDR Ural",0.725003361566505
"Non-MDR Ural",0.676367583308899
"Non-MDR Ural",0.764035060350208
"Non-MDR Ural",0.681416259788604
"Non-MDR Ural",0.79377992394055
"Non-MDR Ural",0.726175938873669
"Non-MDR Ural",0.659687863555048
"Non-MDR Ural",0.8625497681053
"Non-MDR Ural",0.732018011380008
"Non-MDR Ural",0.766426834193568
"Non-MDR Ural",0.732513871517343
"Non-MDR Ural",0.794394140958532
"Non-MDR Ural",0.831422801100979
"Non-MDR Ural",0.755755391108222
"Non-MDR Ural",0.759883974575663
"Non-MDR Ural",0.743335136239323
"Non-MDR Ural",0.789168711472531
"Non-MDR Ural",0.827805191451906
"Non-MDR Ural",0.801443923686203
"Non-MDR Ural",0.842274923657128
"Non-MDR Ural",0.849075681469851
"Non-MDR Ural",0.81867740526152
"Non-MDR Ural",0.787181128295999
"Non-MDR Ural",0.603933142708604
"Non-MDR Ural",0.708308596873819
"Non-MDR Ural",0.741535064261091
"Non-MDR Ural",0.69342309538065
"Non-MDR Ural",0.691459450653458
"Non-MDR Ural",0.739572540972949
"Non-MDR Ural",0.710217754347808
"Non-MDR Ural",0.757740786148041
"Non-MDR Ural",0.838315327705274
"Non-MDR Ural",0.793481508079565
"Non-MDR Ural",0.830118650633992
"Non-MDR Ural",0.832120328019826
"Non-MDR Ural",0.843590074388312
"Non-MDR Ural",0.845244065858769
"Non-MDR Ural",0.780861824518447
"Non-MDR Ural",0.774675974977873
"Non-MDR Ural",0.745936688469825
"Non-MDR Ural",0.620249138449862
"Non-MDR Ural",0.703232564276669
"Non-MDR Ural",0.731741358945915
"Non-MDR Ural",0.693182758835796
"Non-MDR Ural",0.71719485931281
"Non-MDR Ural",0.770274879706979
"Non-MDR Ural",0.73602753971494
"Non-MDR Ural",0.855576601815045
"Non-MDR Ural",0.815466183357021
"Non-MDR Ural",0.758602996928509
"Non-MDR Ural",0.734862396877744
"Non-MDR Ural",0.788541660537639
"Non-MDR Ural",0.750777012934597
"Non-MDR Ural",0.726748120754865
"Non-MDR Ural",0.734231566876579
"Non-MDR Ural",0.780174314735606
"Non-MDR Ural",0.671248894822045
"Non-MDR Ural",0.770171483239858
"Non-MDR Ural",0.68229898515375
"Non-MDR Ural",0.755232044277124
"Non-MDR Ural",0.79227981033655
"Non-MDR Ural",0.761371453716845
"Non-MDR Ural",0.797271728948114
"Non-MDR Ural",0.795919720794205
"Non-MDR Ural",0.751519996090777
"Non-MDR Ural",0.667571361413744
"Non-MDR Ural",0.662496803741711
"Non-MDR Ural",0.682755083735979
"Non-MDR Ural",0.72596073838617
"Non-MDR Ural",0.821695824194469
"Non-MDR Ural",0.788860804271539
"Non-MDR Ural",0.743534606592581
"Non-MDR Ural",0.672443686092934
"Non-MDR Ural",0.839609473894096
"Non-MDR Ural",0.783467494837208
"Non-MDR Ural",0.791341737218173
"Non-MDR Ural",0.816343547187676
"Non-MDR Ural",0.815337357397874
"Non-MDR Ural",0.851418283515151
"Non-MDR Ural",0.888460929737566
"Non-MDR Ural",0.850852217423403
"Non-MDR Ural",0.748958593616138
"Non-MDR Ural",0.771157301173946
"Non-MDR Ural",0.821121836168636
"Non-MDR Ural",0.81447937923572
"Non-MDR Ural",0.678194549525458
"Non-MDR Ural",0.799241615851869
"Non-MDR Ural",0.689889132597334
"Non-MDR Ural",0.67573123384158
"Non-MDR Ural",0.711061929080647
"Non-MDR Ural",0.776901926168957
"Non-MDR Ural",0.763674419981363
"Non-MDR Ural",0.781153785204967
"Non-MDR Ural",0.860724599349226
"Non-MDR Ural",0.871138382727873
"Non-MDR Ural",0.773847194693956
"Non-MDR Ural",0.807652223697341
"Non-MDR Ural",0.798609582349759
"Non-MDR Ural",0.741620399203675
"Non-MDR Ural",0.694077226230871
"Non-MDR Ural",0.784582880131099
"Non-MDR Ural",0.820274073625084
"Non-MDR Ural",0.771164710678889
"Non-MDR Ural",0.809029388939438
"Non-MDR Ural",0.808536093690262
"Non-MDR Ural",0.781926497392475
"Non-MDR Ural",0.778907909250524
"Non-MDR Ural",0.70765519618706
"Non-MDR Ural",0.754984451820331
"Non-MDR Ural",0.753055934395914
"Non-MDR Ural",0.824450821436803
"Non-MDR Ural",0.654552094858024
"Non-MDR Ural",0.838006095985273
"Non-MDR Ural",0.774399914218907
"Non-MDR Ural",0.761772783031792
"Non-MDR Ural",0.670001252944958
"Non-MDR Ural",0.670192287372476
"Non-MDR Ural",0.772734616409433
"Non-MDR Ural",0.736018672363644
"Non-MDR Ural",0.739041463177937
"Non-MDR Ural",0.759575630893836
"Non-MDR Ural",0.823476391096441
"Non-MDR Ural",0.833881035809861
"Non-MDR Ural",0.676041324808254
"Non-MDR Ural",0.793484898545709
"Non-MDR Ural",0.714786331932352
"Non-MDR Ural",0.779297775093386
"Non-MDR Ural",0.730326505674187
"Non-MDR Ural",0.751591456755034
"Non-MDR Ural",0.785068661262284
"Non-MDR Ural",0.731164973552303
"Non-MDR Ural",0.740593177542431
"Non-MDR Ural",0.765184036881647
"Non-MDR Ural",0.760293482157642
"Non-MDR Ural",0.774669875644123
"Non-MDR Ural",0.844665778385117
"Non-MDR Ural",0.866257467865594
"Non-MDR Ural",0.846434391701668
"Non-MDR Ural",0.808856667291824
"Non-MDR Ural",0.803000888787877
"Non-MDR Ural",0.763849499111705
"Non-MDR Ural",0.717167929297884
"Non-MDR Ural",0.708407937854381
"Non-MDR Ural",0.786853491046806
"Non-MDR Ural",0.859961145728546
"Non-MDR Ural",0.860596409000588
"Non-MDR Ural",0.840196032878792
"Non-MDR Ural",0.867141603002195
"Non-MDR Ural",0.840866060722561
"Non-MDR Ural",0.868198991893422
"Non-MDR Ural",0.875261221707538
"Non-MDR Ural",0.86120763554253
"Non-MDR Ural",0.88065133857515
"Non-MDR Ural",0.881211195462792
"Non-MDR Ural",0.845771398732659
"Non-MDR Ural",0.868161211262943
"Non-MDR Ural",0.850716526245656
"Non-MDR Ural",0.841935427345895
"Non-MDR Ural",0.866601392332944
"Non-MDR Ural",0.857552274062206
"Non-MDR Ural",0.910485899031097
"Non-MDR Ural",0.884082285825004
"Non-MDR Ural",0.863992723840107
"Non-MDR Ural",0.87968071508327
"Non-MDR Ural",0.898332322721683
"Non-MDR Ural",0.894844487766039
"Non-MDR Ural",0.878454117519689
"Non-MDR Ural",0.85983388321808
"Non-MDR Ural",0.857571138419644
"Non-MDR Ural",0.856046403033301
"Non-MDR Ural",0.880073007829894
"Non-MDR Ural",0.866717213627642
"Non-MDR Ural",0.835414339208839
"Non-MDR Ural",0.817975762608556
"Non-MDR Ural",0.792891407949641
